model_run,model_id,thinking,group,puzzle,format,language,repetition,correct
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,yaml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,yaml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p0,xml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,ntc,n/a,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,ntc,n/a,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,ntc,n/a,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,ntc,n/a,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,ntc,n/a,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,md_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,yaml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p1,xml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,ntc,n/a,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,ntc,n/a,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,ntc,n/a,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,ntc,n/a,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,ntc,n/a,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,md_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,yaml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p2,xml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,ntc,n/a,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,ntc,n/a,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,ntc,n/a,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,ntc,n/a,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,ntc,n/a,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,md_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,yaml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p3,xml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,ntc,n/a,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,ntc,n/a,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,ntc,n/a,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,ntc,n/a,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,ntc,n/a,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,md_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,yaml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_en,en,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_pt,pt,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,off,VOLTGRID,p4,xml_pt,pt,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,ntc,n/a,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,ntc,n/a,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,ntc,n/a,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,ntc,n/a,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,ntc,n/a,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_en,en,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_en,en,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_en,en,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_en,en,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_pt,pt,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_pt,pt,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_pt,pt,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,md_pt,pt,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_en,en,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_en,en,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_en,en,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_en,en,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_en,en,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_pt,pt,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_pt,pt,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_pt,pt,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_pt,pt,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,yaml_pt,pt,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_en,en,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_en,en,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_en,en,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_en,en,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_pt,pt,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_pt,pt,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_pt,pt,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_pt,pt,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p0,xml_pt,pt,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,ntc,n/a,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,ntc,n/a,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,ntc,n/a,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,ntc,n/a,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,ntc,n/a,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_en,en,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_en,en,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_en,en,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_en,en,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_en,en,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_pt,pt,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_pt,pt,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_pt,pt,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_pt,pt,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,md_pt,pt,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_en,en,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_en,en,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_en,en,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_en,en,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_en,en,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_pt,pt,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_pt,pt,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_pt,pt,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_pt,pt,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,yaml_pt,pt,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_en,en,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_en,en,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_en,en,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_en,en,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_en,en,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_pt,pt,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_pt,pt,2,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_pt,pt,3,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_pt,pt,4,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p1,xml_pt,pt,5,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,ntc,n/a,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,ntc,n/a,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,ntc,n/a,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,ntc,n/a,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,ntc,n/a,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,md_en,en,1,1
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,md_en,en,2,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,md_en,en,3,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,md_en,en,4,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,md_en,en,5,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,md_pt,pt,1,0
Gemini 3.5 Flash-Lite · Direct API,gemini-3.5-flash-lite,on,GRID,p2,md_pt,pt,2,0
